
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set MID and time  0.1000000E+01

         9 -6.862904E-17 -1.307979E-14 -8.035271E-02

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set MEMBER and time  0.1000000E+01

         7   1 -1.257728E+00  1.600047E-02  1.150439E-02  3.858819E-03  1.359989E-01  1.818335E-03
         7   2 -1.025136E+00  7.333805E-03 -1.310761E-02  1.725299E-03  7.457082E-02  8.254317E-03
         7   3 -7.932469E-01 -2.973905E-03 -3.842291E-02 -4.082215E-04  1.367631E-01  1.502788E-02
         7   4  2.067845E-13  4.865997E-14  7.378732E-14  2.721592E-14  1.493210E-01  1.818335E-03
         7   5  1.678633E-13  3.246078E-14  3.021389E-14  9.147886E-15  8.789298E-02  8.254317E-03
         7   6  1.056951E-13 -1.037590E-15 -6.465629E-14  1.325622E-14  1.500853E-01  1.502788E-02
         7   7  1.257728E+00 -1.600047E-02 -1.150439E-02 -3.858819E-03  1.359989E-01  1.818335E-03
         7   8  1.025136E+00 -7.333805E-03  1.310761E-02 -1.725299E-03  7.457082E-02  8.254317E-03
         7   9  7.932469E-01  2.973905E-03  3.842291E-02  4.082215E-04  1.367631E-01  1.502788E-02
         7  10 -1.259999E+00  1.502713E-02  1.053105E-02  5.595740E-15  1.284894E-01  1.930307E-14
         7  11 -1.027407E+00  6.360459E-03 -1.408095E-02  3.053043E-15  6.620157E-02 -1.210661E-14
         7  12 -7.955180E-01 -3.947250E-03 -3.939626E-02  1.875911E-14  1.275341E-01 -1.506131E-15
         7  13  2.270016E-14  2.925013E-14  1.558509E-14  1.888827E-14  1.418116E-01  4.339456E-15
         7  14  1.846327E-14  1.662747E-14  1.052722E-14  8.646920E-15  7.952373E-02 -1.261491E-14
         7  15  1.647784E-15 -6.919004E-15 -3.502223E-14  1.660314E-14  1.408563E-01  1.912153E-14
         7  16  1.259999E+00 -1.502713E-02 -1.053105E-02  1.673765E-14  1.284894E-01  2.501825E-14
         7  17  1.027407E+00 -6.360459E-03  1.408095E-02  3.003917E-16  6.620157E-02 -2.808947E-15
         7  18  7.955180E-01  3.947250E-03  3.939626E-02  4.201224E-15  1.275341E-01  1.042742E-14
         7  19 -1.257728E+00  1.600047E-02  1.150439E-02 -3.858819E-03  1.359989E-01 -1.818335E-03
         7  20 -1.025136E+00  7.333805E-03 -1.310761E-02 -1.725299E-03  7.457082E-02 -8.254317E-03
         7  21 -7.932469E-01 -2.973905E-03 -3.842291E-02  4.082215E-04  1.367631E-01 -1.502788E-02
         7  22 -1.091863E-13  5.948120E-14  7.046939E-14  6.735732E-15  1.493210E-01 -1.818335E-03
         7  23 -1.053840E-13  2.018960E-14  2.993927E-14  3.344757E-15  8.789298E-02 -8.254317E-03
         7  24 -8.520829E-14  2.227188E-15  2.740148E-14  1.595455E-14  1.500853E-01 -1.502788E-02
         7  25  1.257728E+00 -1.600047E-02 -1.150439E-02  3.858819E-03  1.359989E-01 -1.818335E-03
         7  26  1.025136E+00 -7.333805E-03  1.310761E-02  1.725299E-03  7.457082E-02 -8.254317E-03
         7  27  7.932469E-01  2.973905E-03  3.842291E-02 -4.082215E-04  1.367631E-01 -1.502788E-02
         8   1 -5.746204E-01  1.583711E-02  1.532205E-03  1.031871E-02  1.468979E-01  7.555088E-03
         8   2 -3.444841E-01 -2.269457E-02  4.332306E-02  7.942269E-03  8.843278E-02 -2.754345E-02
         8   3 -1.065152E-01 -4.295006E-02  9.294656E-02  5.565824E-03  1.467504E-01 -6.640166E-02
         8   4  6.286099E-14 -1.551162E-14 -8.682928E-14  6.628194E-15  1.491752E-01  7.555088E-03
         8   5  5.117366E-14 -7.571555E-15 -2.462928E-14 -5.602555E-15  9.071007E-02 -2.754345E-02
         8   6  3.084315E-14 -1.729037E-14  2.701196E-14  1.015863E-16  1.490277E-01 -6.640166E-02
         8   7  5.746204E-01 -1.583711E-02 -1.532205E-03 -1.031871E-02  1.468979E-01  7.555088E-03
         8   8  3.444841E-01  2.269457E-02 -4.332306E-02 -7.942269E-03  8.843278E-02 -2.754345E-02
         8   9  1.065152E-01  4.295006E-02 -9.294656E-02 -5.565824E-03  1.467504E-01 -6.640166E-02
         8  10 -5.741820E-01  1.602501E-02  1.720103E-03  1.461377E-14  1.224917E-01  3.849811E-15
         8  11 -3.440457E-01 -2.250667E-02  4.351095E-02  3.647936E-15  6.419254E-02  2.075671E-14
         8  12 -1.060768E-01 -4.276216E-02  9.313446E-02  1.637131E-14  1.226761E-01  2.243660E-15
         8  13  2.707475E-15 -5.723459E-15 -3.505716E-14  8.462553E-15  1.247690E-01 -4.743989E-15
         8  14  9.732134E-15  3.369898E-15 -1.761452E-15 -3.237826E-15  6.646983E-02 -6.120039E-16
         8  15 -1.819266E-15 -1.528244E-14 -2.640236E-15  2.987747E-15  1.249534E-01 -1.429764E-14
         8  16  5.741820E-01 -1.602501E-02 -1.720103E-03  2.144885E-14  1.224917E-01  1.428336E-14
         8  17  3.440457E-01  2.250667E-02 -4.351095E-02  1.206705E-14  6.419254E-02  2.079442E-14
         8  18  1.060768E-01  4.276216E-02 -9.313446E-02  1.693696E-14  1.226761E-01 -8.254881E-15
         8  19 -5.746204E-01  1.583711E-02  1.532205E-03 -1.031871E-02  1.468979E-01 -7.555088E-03
         8  20 -3.444841E-01 -2.269457E-02  4.332306E-02 -7.942269E-03  8.843278E-02  2.754345E-02
         8  21 -1.065152E-01 -4.295006E-02  9.294656E-02 -5.565824E-03  1.467504E-01  6.640166E-02
         8  22 -4.698401E-14  1.141816E-14  3.059769E-14  1.224128E-14  1.491752E-01 -7.555088E-03
         8  23 -3.614990E-14  7.963797E-15  4.351308E-15 -5.917221E-16  9.071007E-02  2.754345E-02
         8  24 -2.151479E-14 -3.076032E-17 -1.127357E-15  6.554345E-15  1.490277E-01  6.640166E-02
         8  25  5.746204E-01 -1.583711E-02 -1.532205E-03  1.031871E-02  1.468979E-01 -7.555088E-03
         8  26  3.444841E-01  2.269457E-02 -4.332306E-02  7.942269E-03  8.843278E-02  2.754345E-02
         8  27  1.065152E-01  4.295006E-02 -9.294656E-02  5.565824E-03  1.467504E-01  6.640166E-02
