
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set MID and time  0.1000000E+01
        10   2 -1.549331E+00 -9.385718E-03  1.317173E-02 -3.993637E-03  7.971997E-02 -8.469007E-03
        10   3 -1.457297E+00 -5.361363E-03 -5.648329E-03 -2.804286E-03  8.936299E-02  2.131019E-03
        10   4  2.829672E-13 -1.991724E-14  1.061024E-14  2.978524E-15  1.071556E-01 -2.089463E-02
        10   5  2.589040E-13 -1.230255E-14 -3.274571E-14 -5.325628E-15  9.631361E-02 -8.469007E-03
        10   6  2.601028E-13  1.571667E-14 -1.526434E-14 -6.022219E-15  1.059566E-01  2.131019E-03
        10   7  1.636801E+00  2.760770E-03 -3.655577E-02  5.182988E-03  9.056195E-02 -2.089463E-02
        10   8  1.549331E+00  9.385718E-03 -1.317173E-02  3.993637E-03  7.971997E-02 -8.469007E-03
        10   9  1.457297E+00  5.361363E-03  5.648329E-03  2.804286E-03  8.936299E-02  2.131019E-03
        10  10 -1.628250E+00  9.039662E-04  4.022051E-02  8.988057E-15  8.877976E-02 -1.490467E-14
        10  11 -1.540780E+00 -5.720982E-03  1.683646E-02 -4.833606E-16  7.928661E-02  4.242740E-15
        10  12 -1.448746E+00 -1.696627E-03 -1.983593E-03  1.006964E-15  9.027845E-02  2.755079E-16
        10  13  2.067827E-15 -1.652030E-14  1.274044E-14  1.115578E-14  1.053734E-01 -2.558441E-16
        10  14  5.581387E-15 -5.129330E-15 -1.124851E-14  2.509793E-15  9.588025E-02 -3.771148E-15
        10  15  1.672527E-14  9.470693E-15 -1.419795E-14  1.056352E-15  1.068721E-01 -6.123481E-15
        10  16  1.628250E+00 -9.039662E-04 -4.022051E-02  2.725662E-14  8.877976E-02 -1.796651E-14
        10  17  1.540780E+00  5.720982E-03 -1.683646E-02  2.763402E-14  7.928661E-02 -3.076128E-14
        10  18  1.448746E+00  1.696627E-03  1.983593E-03  3.130901E-14  9.027845E-02 -4.435035E-14
        10  19 -1.636801E+00 -2.760770E-03  3.655577E-02  5.182988E-03  9.056195E-02  2.089463E-02
        10  20 -1.549331E+00 -9.385718E-03  1.317173E-02  3.993637E-03  7.971997E-02  8.469007E-03
        10  21 -1.457297E+00 -5.361363E-03 -5.648329E-03  2.804286E-03  8.936299E-02 -2.131019E-03
        10  22 -2.819444E-13 -2.075154E-14 -6.850866E-15  1.511563E-14  1.071556E-01  2.089463E-02
        10  23 -2.463217E-13 -1.624658E-16  1.474578E-15  6.262286E-15  9.631361E-02  8.469007E-03
        10  24 -2.123943E-13  1.460072E-14  1.056754E-14  4.819294E-15  1.059566E-01 -2.131019E-03
        10  25  1.636801E+00  2.760770E-03 -3.655577E-02 -5.182988E-03  9.056195E-02  2.089463E-02
        10  26  1.549331E+00  9.385718E-03 -1.317173E-02 -3.993637E-03  7.971997E-02  8.469007E-03
        10  27  1.457297E+00  5.361363E-03  5.648329E-03 -2.804286E-03  8.936299E-02 -2.131019E-03
        11   1 -1.395760E+00  1.616671E-03 -5.876040E-03  3.431401E-03  9.628405E-02  4.074284E-03
        11   2 -1.305292E+00  2.202008E-03 -2.339752E-03  2.936228E-03  8.698195E-02  1.612978E-03
        11   3 -1.215917E+00  2.363076E-04  1.032339E-04  2.441054E-03  9.662733E-02 -4.110074E-04
        11   4  2.346007E-13  1.304120E-14  1.718799E-15  1.535577E-15  1.045673E-01  4.074284E-03
        11   5  2.373476E-13  6.588803E-15  1.554881E-14  6.992887E-16  9.526520E-02  1.612978E-03
        11   6  2.168423E-13 -1.275112E-14 -3.109077E-14 -3.911904E-15  1.049106E-01 -4.110074E-04
        11   7  1.395760E+00 -1.616671E-03  5.876040E-03 -3.431401E-03  9.628405E-02  4.074284E-03
        11   8  1.305292E+00 -2.202008E-03  2.339752E-03 -2.936228E-03  8.698195E-02  1.612978E-03
        11   9  1.215917E+00 -2.363076E-04 -1.032339E-04 -2.441054E-03  9.662733E-02 -4.110074E-04
        11  10 -1.398209E+00  5.673980E-04 -6.925312E-03 -1.688875E-14  8.916876E-02 -1.515469E-14
        11  11 -1.307740E+00  1.152736E-03 -3.389024E-03 -2.446112E-14  7.948047E-02 -2.119672E-14
        11  12 -1.218365E+00 -8.129650E-04 -9.460387E-04 -2.917635E-14  8.873966E-02  4.900798E-15
        11  13  2.803144E-14  1.487142E-14  1.486735E-15 -3.123754E-15  9.745201E-02 -1.127510E-14
        11  14  1.213287E-14 -1.062457E-15 -2.370936E-15  9.422108E-16  8.776372E-02 -1.138509E-15
        11  15  3.400691E-15 -2.646450E-15 -6.177297E-15  2.212301E-15  9.702291E-02  1.703295E-14
        11  16  1.398209E+00 -5.673980E-04  6.925312E-03  1.339917E-14  8.916876E-02 -3.399398E-14
        11  17  1.307740E+00 -1.152736E-03  3.389024E-03  2.153095E-14  7.948047E-02  1.221641E-15
        11  18  1.218365E+00  8.129650E-04  9.460387E-04  2.391322E-14  8.873966E-02  1.643345E-15
        11  19 -1.395760E+00  1.616671E-03 -5.876040E-03 -3.431401E-03  9.628405E-02 -4.074284E-03
        11  20 -1.305292E+00  2.202008E-03 -2.339752E-03 -2.936228E-03  8.698195E-02 -1.612978E-03
        11  21 -1.215917E+00  2.363076E-04  1.032339E-04 -2.441054E-03  9.662733E-02  4.110074E-04
        11  22 -1.748499E-13  2.202297E-14  1.534158E-14 -7.384791E-15  1.045673E-01 -4.074284E-03
        11  23 -2.157501E-13 -1.220284E-14 -2.925295E-14  2.062578E-15  9.526520E-02 -1.612978E-03
        11  24 -2.196424E-13 -9.887938E-16  5.144831E-16  9.462206E-15  1.049106E-01  4.110074E-04
        11  25  1.395760E+00 -1.616671E-03  5.876040E-03  3.431401E-03  9.628405E-02 -4.074284E-03
        11  26  1.305292E+00 -2.202008E-03  2.339752E-03  2.936228E-03  8.698195E-02 -1.612978E-03
        11  27  1.215917E+00 -2.363076E-04 -1.032339E-04  2.441054E-03  9.662733E-02  4.110074E-04
        12   1 -1.159242E+00  7.373399E-04  2.134698E-03  1.143557E-03  9.535906E-02 -7.749326E-04
        12   2 -1.069501E+00 -5.723803E-04  4.795790E-04  1.300138E-03  8.568735E-02 -3.603816E-04
        12   3 -9.794638E-01 -1.190602E-03 -8.791834E-04  1.456718E-03  9.526005E-02 -6.437312E-05
        12   4  2.239329E-13 -1.668494E-14 -4.739778E-14  9.383719E-15  1.051766E-01 -7.749326E-04
        12   5  2.052709E-13 -2.675226E-14 -3.965190E-14  6.732369E-15  9.550487E-02 -3.603816E-04
        12   6  1.863150E-13 -3.089212E-14 -3.999921E-14  7.634881E-15  1.050776E-01 -6.437312E-05
        12   7  1.159242E+00 -7.373399E-04 -2.134698E-03 -1.143557E-03  9.535906E-02 -7.749326E-04
        12   8  1.069501E+00  5.723803E-04 -4.795790E-04 -1.300138E-03  8.568735E-02 -3.603816E-04
        12   9  9.794638E-01  1.190602E-03  8.791834E-04 -1.456718E-03  9.526005E-02 -6.437312E-05
        12  10 -1.158536E+00  1.039984E-03  2.437341E-03 -1.618596E-14  8.893919E-02  1.684918E-14
        12  11 -1.068795E+00 -2.697366E-04  7.822226E-04 -4.061269E-15  7.937887E-02  4.245239E-15
        12  12 -9.787576E-01 -8.879585E-04 -5.765398E-04  3.952277E-15  8.906296E-02  2.317943E-14
        12  13  1.791285E-14  3.484704E-15  6.419267E-15  6.080307E-15  9.875671E-02  1.485072E-14
        12  14  3.232752E-15 -1.526164E-14 -3.608668E-15  5.267937E-15  8.919639E-02  8.110640E-15
        12  15 -3.765716E-15 -1.918563E-14 -4.818343E-16  8.351746E-15  9.888047E-02  7.334512E-16
        12  16  1.158536E+00 -1.039984E-03 -2.437341E-03  2.955280E-14  8.893919E-02  9.214129E-15
        12  17  1.068795E+00  2.697366E-04 -7.822226E-04  1.774576E-14  7.937887E-02  2.600029E-14
        12  18  9.787576E-01  8.879585E-04  5.765398E-04  1.401567E-14  8.906296E-02  2.081431E-14
        12  19 -1.159242E+00  7.373399E-04  2.134698E-03 -1.143557E-03  9.535906E-02  7.749326E-04
        12  20 -1.069501E+00 -5.723803E-04  4.795790E-04 -1.300138E-03  8.568735E-02  3.603816E-04
        12  21 -9.794638E-01 -1.190602E-03 -8.791834E-04 -1.456718E-03  9.526005E-02  6.437312E-05
        12  22 -2.140191E-13 -6.840043E-16  5.316820E-15  1.782258E-15  1.051766E-01  7.749326E-04
        12  23 -2.245933E-13 -2.553958E-14 -1.456171E-14  2.748064E-15  9.550487E-02  3.603816E-04
        12  24 -2.118928E-13 -2.076218E-14  1.291628E-14  8.213193E-15  1.050776E-01  6.437312E-05
        12  25  1.159242E+00 -7.373399E-04 -2.134698E-03  1.143557E-03  9.535906E-02  7.749326E-04
        12  26  1.069501E+00  5.723803E-04 -4.795790E-04  1.300138E-03  8.568735E-02  3.603816E-04
        12  27  9.794638E-01  1.190602E-03  8.791834E-04  1.456718E-03  9.526005E-02  6.437312E-05
        13   1 -9.211813E-01  1.178012E-03  8.975840E-04  1.460581E-03  9.525010E-02  6.503658E-05
        13   2 -8.311498E-01  5.552028E-04 -5.176378E-04  1.316391E-03  8.567337E-02  3.640208E-04
        13   3 -7.414039E-01 -7.341583E-04 -2.218525E-03  1.172200E-03  9.534374E-02  7.772710E-04
        13   4  1.913632E-13 -2.326335E-14 -4.206604E-14  1.012822E-15  1.050862E-01  6.503658E-05
        13   5  1.757525E-13 -9.882726E-15 -2.921641E-14 -3.235307E-15  9.550949E-02  3.640208E-04
        13   6  1.723324E-13  1.187436E-14  9.369787E-15 -1.349606E-15  1.051799E-01  7.772710E-04
        13   7  9.211813E-01 -1.178012E-03 -8.975840E-04 -1.460581E-03  9.525010E-02  6.503658E-05
        13   8  8.311498E-01 -5.552028E-04  5.176378E-04 -1.316391E-03  8.567337E-02  3.640208E-04
        13   9  7.414039E-01  7.341583E-04  2.218525E-03 -1.172200E-03  9.534374E-02  7.772710E-04
        13  10 -9.218491E-01  8.917816E-04  6.113534E-04  2.343351E-15  8.905814E-02  2.176120E-14
        13  11 -8.318176E-01  2.689722E-04 -8.038684E-04  7.964451E-16  7.937607E-02  1.479054E-14
        13  12 -7.420718E-01 -1.020389E-03 -2.504755E-03  9.421610E-15  8.894109E-02  3.910285E-15
        13  13 -2.574210E-15 -1.549326E-14 -2.574210E-15  6.488220E-15  9.889426E-02 -6.236178E-15
        13  14 -4.335137E-15 -8.655817E-15 -8.166332E-15  2.782685E-15  8.921218E-02  6.959078E-16
        13  15  1.952398E-17  4.104317E-16 -2.717044E-15  5.980083E-15  9.877720E-02 -2.158860E-16
        13  16  9.218491E-01 -8.917816E-04 -6.113534E-04  3.146884E-14  8.905814E-02  2.136462E-14
        13  17  8.318176E-01 -2.689722E-04  8.038684E-04  2.390968E-14  7.937607E-02  2.013951E-15
        13  18  7.420718E-01  1.020389E-03  2.504755E-03  2.435639E-14  8.894109E-02  1.970934E-15
        13  19 -9.211813E-01  1.178012E-03  8.975840E-04 -1.460581E-03  9.525010E-02 -6.503658E-05
        13  20 -8.311498E-01  5.552028E-04 -5.176378E-04 -1.316391E-03  8.567337E-02 -3.640208E-04
        13  21 -7.414039E-01 -7.341583E-04 -2.218525E-03 -1.172200E-03  9.534374E-02 -7.772710E-04
        13  22 -1.988762E-13 -1.725412E-14  7.734689E-15  9.771474E-15  1.050862E-01 -6.503658E-05
        13  23 -1.858445E-13 -1.558089E-14 -1.275661E-14  6.657011E-15  9.550949E-02 -3.640208E-04
        13  24 -1.604994E-13 -2.735830E-15  1.368600E-15  1.201204E-14  1.051799E-01 -7.772710E-04
        13  25  9.211813E-01 -1.178012E-03 -8.975840E-04  1.460581E-03  9.525010E-02 -6.503658E-05
        13  26  8.311498E-01 -5.552028E-04  5.176378E-04  1.316391E-03  8.567337E-02 -3.640208E-04
        13  27  7.414039E-01  7.341583E-04  2.218525E-03  1.172200E-03  9.534374E-02 -7.772710E-04
        14   1 -6.845818E-01 -1.174589E-04 -7.215588E-05  2.415813E-03  9.665982E-02  3.996048E-04
        14   2 -5.951534E-01 -2.040759E-03  2.576775E-03  2.802639E-03  8.704133E-02 -1.640289E-03
        14   3 -5.047372E-01 -1.659286E-03  6.213466E-03  3.189465E-03  9.636582E-02 -4.075287E-03
        14   4  1.714549E-13  1.621208E-14  5.071530E-15  1.397248E-15  1.048813E-01  3.996048E-04
        14   5  1.347368E-13  4.606305E-15 -2.152126E-14  3.479324E-15  9.526285E-02 -1.640289E-03
        14   6  1.171388E-13  5.550796E-15 -6.417199E-15  1.248676E-14  1.045873E-01 -4.075287E-03
        14   7  6.845818E-01  1.174589E-04  7.215588E-05 -2.415813E-03  9.665982E-02  3.996048E-04
        14   8  5.951534E-01  2.040759E-03 -2.576775E-03 -2.802639E-03  8.704133E-02 -1.640289E-03
        14   9  5.047372E-01  1.659286E-03 -6.213466E-03 -3.189465E-03  9.636582E-02 -4.075287E-03
        14  10 -6.824850E-01  7.811713E-04  8.264742E-04  6.151346E-15  8.875853E-02  5.795173E-15
        14  11 -5.930566E-01 -1.142129E-03  3.475405E-03  1.093326E-14  7.947079E-02 -9.608586E-16
        14  12 -5.026404E-01 -7.606557E-04  7.112097E-03  2.458444E-14  8.912603E-02  2.254996E-15
        14  13  3.669996E-16  4.505090E-15  1.461627E-15  9.010565E-15  9.698005E-02 -2.007552E-14
        14  14 -2.447666E-15  4.505299E-15 -8.057255E-16  6.556197E-15  8.769231E-02 -4.749427E-15
        14  15 -1.832143E-14 -9.090210E-15 -1.640583E-14  1.039510E-14  9.734754E-02  2.546905E-14
        14  16  6.824850E-01 -7.811713E-04 -8.264742E-04  1.369042E-14  8.875853E-02 -7.581782E-16
        14  17  5.930566E-01  1.142129E-03 -3.475405E-03  8.481590E-15  7.947079E-02 -2.791204E-15
        14  18  5.026404E-01  7.606557E-04 -7.112097E-03  5.178977E-15  8.912603E-02  3.907896E-15
        14  19 -6.845818E-01 -1.174589E-04 -7.215588E-05 -2.415813E-03  9.665982E-02 -3.996048E-04
        14  20 -5.951534E-01 -2.040759E-03  2.576775E-03 -2.802639E-03  8.704133E-02  1.640289E-03
        14  21 -5.047372E-01 -1.659286E-03  6.213466E-03 -3.189465E-03  9.636582E-02  4.075287E-03
        14  22 -1.656395E-13 -3.007787E-15  7.037934E-15  1.323466E-14  1.048813E-01 -3.996048E-04
        14  23 -1.464115E-13  3.363115E-15  2.325569E-14  7.306193E-15  9.526285E-02  1.640289E-03
        14  24 -1.379689E-13 -4.918915E-15  2.054677E-14  5.888686E-15  1.045873E-01  4.075287E-03
        14  25  6.845818E-01  1.174589E-04  7.215588E-05  2.415813E-03  9.665982E-02 -3.996048E-04
        14  26  5.951534E-01  2.040759E-03 -2.576775E-03  2.802639E-03  8.704133E-02  1.640289E-03
        14  27  5.047372E-01  1.659286E-03 -6.213466E-03  3.189465E-03  9.636582E-02  4.075287E-03
        15   1 -4.443217E-01  4.448852E-03  5.269139E-03 -2.593417E-03  8.925579E-02 -2.042889E-03
        15   2 -3.526458E-01  8.174997E-03 -1.433521E-02 -2.946519E-03  7.943547E-02  8.624565E-03
        15   3 -2.648162E-01  2.926538E-03 -3.778582E-02 -3.299622E-03  9.009307E-02  2.083052E-02
        15   4  1.104039E-13  3.838012E-15 -6.994874E-15  7.259431E-15  1.060540E-01 -2.042889E-03
        15   5  7.474954E-14 -1.294810E-14 -3.553415E-14  4.874425E-15  9.623372E-02  8.624565E-03
        15   6  6.412516E-14 -7.932537E-15 -9.556937E-15  1.254443E-14  1.068913E-01  2.083052E-02
        15   7  4.443217E-01 -4.448852E-03 -5.269139E-03  2.593417E-03  8.925579E-02 -2.042889E-03
        15   8  3.526458E-01 -8.174997E-03  1.433521E-02  2.946519E-03  7.943547E-02  8.624565E-03
        15   9  2.648162E-01 -2.926538E-03  3.778582E-02  3.299622E-03  9.009307E-02  2.083052E-02
        15  10 -4.502933E-01  1.889598E-03  2.709885E-03  4.231763E-14  9.020431E-02  6.714387E-15
        15  11 -3.586174E-01  5.615742E-03 -1.689447E-02  3.172861E-14  7.944205E-02  1.237871E-14
        15  12 -2.707877E-01  3.672842E-04 -4.034508E-02  2.588805E-14  8.915770E-02 -3.627108E-15
        15  13 -6.333937E-15 -3.832915E-15 -3.050056E-15  7.213779E-15  1.070026E-01 -2.060487E-15
        15  14 -1.050519E-15 -2.998525E-15 -5.032058E-16  4.987171E-15  9.624030E-02 -8.082639E-16
        15  15  1.183382E-14  1.706077E-15  1.402308E-14  1.123365E-14  1.059559E-01 -3.439862E-15
        15  16  4.502933E-01 -1.889598E-03 -2.709885E-03  1.478795E-15  9.020431E-02  4.853280E-15
        15  17  3.586174E-01 -5.615742E-03  1.689447E-02  1.015301E-15  7.944205E-02 -2.320254E-15
        15  18  2.707877E-01 -3.672842E-04  4.034508E-02  1.164828E-14  8.915770E-02 -3.788664E-15
        15  19 -4.443217E-01  4.448852E-03  5.269139E-03  2.593417E-03  8.925579E-02  2.042889E-03
        15  20 -3.526458E-01  8.174997E-03 -1.433521E-02  2.946519E-03  7.943547E-02 -8.624565E-03
        15  21 -2.648162E-01  2.926538E-03 -3.778582E-02  3.299622E-03  9.009307E-02 -2.083052E-02
        15  22 -1.075054E-13 -9.060544E-16  2.083964E-14  6.276876E-15  1.060540E-01  2.042889E-03
        15  23 -9.428658E-14 -1.129309E-14 -8.905654E-15  2.769827E-15  9.623372E-02 -8.624565E-03
        15  24 -6.932242E-14 -1.315668E-14 -1.513838E-14  9.175927E-15  1.068913E-01 -2.083052E-02
        15  25  4.443217E-01 -4.448852E-03 -5.269139E-03 -2.593417E-03  8.925579E-02  2.042889E-03
        15  26  3.526458E-01 -8.174997E-03  1.433521E-02 -2.946519E-03  7.943547E-02 -8.624565E-03
        15  27  2.648162E-01 -2.926538E-03  3.778582E-02 -3.299622E-03  9.009307E-02 -2.083052E-02
        16   1 -2.069336E-01 -3.508155E-03 -1.447084E-02  1.552452E-02  1.272249E-01  8.717160E-03
        16   2 -1.163179E-01 -2.490988E-02  8.160002E-02  1.302434E-02  1.203548E-01 -4.600548E-02
        16   3 -2.610454E-02 -4.725035E-02  1.772686E-01  1.052416E-02  1.279694E-01 -1.005672E-01
        16   4  4.916481E-14 -9.522289E-15 -9.143808E-16  6.590159E-15  1.009933E-01  8.717160E-03
        16   5  3.058542E-14 -1.351323E-14  9.924334E-15  6.601113E-15  9.412312E-02 -4.600548E-02
        16   6  3.616733E-14 -1.697423E-15  6.770628E-14  1.257373E-14  1.017377E-01 -1.005672E-01
        16   7  2.069336E-01  3.508155E-03  1.447084E-02 -1.552452E-02  1.272249E-01  8.717160E-03
        16   8  1.163179E-01  2.490988E-02 -8.160002E-02 -1.302434E-02  1.203548E-01 -4.600548E-02
        16   9  2.610454E-02  4.725035E-02 -1.772686E-01 -1.052416E-02  1.279694E-01 -1.005672E-01
        16  10 -2.122430E-01 -5.783625E-03 -1.674631E-02  2.645089E-14  8.277620E-02 -6.083146E-15
        16  11 -1.216273E-01 -2.718535E-02  7.932455E-02  1.847530E-14  7.506855E-02  2.735202E-14
        16  12 -3.141398E-02 -4.952582E-02  1.749931E-01  2.061029E-14  8.184565E-02  1.359285E-14
        16  13  5.736216E-16 -2.857620E-15  7.141385E-15  8.460126E-15  5.654456E-02 -4.617161E-15
        16  14  2.691690E-15  1.446006E-15  5.154601E-15  4.746179E-15  4.883691E-02  7.769832E-16
        16  15  1.923267E-15 -1.920507E-15 -1.155372E-15  7.736228E-15  5.561400E-02  8.346445E-15
        16  16  2.122430E-01  5.783625E-03  1.674631E-02  1.842664E-14  8.277620E-02 -1.719334E-15
        16  17  1.216273E-01  2.718535E-02 -7.932455E-02  2.107574E-14  7.506855E-02 -7.743945E-15
        16  18  3.141398E-02  4.952582E-02 -1.749931E-01  2.790780E-14  8.184565E-02 -6.734231E-15
        16  19 -2.069336E-01 -3.508155E-03 -1.447084E-02 -1.552452E-02  1.272249E-01 -8.717160E-03
        16  20 -1.163179E-01 -2.490988E-02  8.160002E-02 -1.302434E-02  1.203548E-01  4.600548E-02
        16  21 -2.610454E-02 -4.725035E-02  1.772686E-01 -1.052416E-02  1.279694E-01  1.005672E-01
        16  22 -5.889743E-14 -1.118034E-14 -2.386936E-14  1.355359E-14  1.009933E-01 -8.717160E-03
        16  23 -3.573623E-14  6.967827E-15 -2.054827E-14  5.674665E-15  9.412312E-02  4.600548E-02
        16  24 -2.375490E-15  2.725040E-14 -1.965005E-15  7.098071E-15  1.017377E-01  1.005672E-01
        16  25  2.069336E-01  3.508155E-03  1.447084E-02  1.552452E-02  1.272249E-01 -8.717160E-03
        16  26  1.163179E-01  2.490988E-02 -8.160002E-02  1.302434E-02  1.203548E-01  4.600548E-02
        16  27  2.610454E-02  4.725035E-02 -1.772686E-01  1.052416E-02  1.279694E-01  1.005672E-01
